date,fund,fund_scope,fund_level_ntd,fund_level_100m_ntd,reported_fund_level_ntd,fund_ytd_return_pct,fund_annualized_return_pct,taiwan_registered_population,taiwan_deaths,taiwan_age_60plus_annual_deaths,taiwan_age_60plus_population,taiwan_age_60plus_monthly_mortality_rate,taiwan_age_60plus_mortality_reference_year,labor_insurance_old_age_pension_recipients,monthly_pension_recipients,new_monthly_pension_recipients,estimated_new_monthly_pension_recipients,unshifted_estimated_new_monthly_pension_recipients,new_monthly_pension_recipients_shift,reported_new_monthly_pension_recipients,new_monthly_pension_recipients_method,lumpsum_recipients,source_title,source_url,population_source_url,pension_recipients_source_url,lumpsum_recipients_source_url,payment_month_new_monthly_pension_recipients,payment_month_estimated_new_monthly_pension_recipients,payment_month_unshifted_estimated_new_monthly_pension_recipients,payment_month_reported_new_monthly_pension_recipients,payment_month_new_monthly_pension_recipients_method,new_monthly_pension_recipients_source_period,new_monthly_pension_recipients_source_url
2011-12,勞工保險基金,普通事故及職業災害保險,451985984518,4519.8598,,-2.97,-2.97,23224912,12725,115037,3703570,0.0026260239,2011,188716,188716,7447,7447,9899,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5582,12月,https://www.blf.gov.tw/media/ukbjbgan/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-998-776d5cbfd453b78fc8a93126382dcb93.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10012/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10012/1181102020.csv,3692,3692,6144,,estimated_from_stock_change_mortality_and_shift,2012-01,https://events.bli.gov.tw/report/attachment_file/report/month/10101/a12010.csv
2012-01,勞工保險基金,普通事故及職業災害保險,472861950826,4728.6195,,2.35,32.146043,23230506,12991,117819,3884472,0.0025633971,2012,198131,198131,4578,4578,7030,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5195,1月,https://www.blf.gov.tw/media/tygfhmet/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-964-ec8ad30adddec4685a2dc2701f525a0f.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10101/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10101/1181102020.csv,7447,7447,9899,,estimated_from_stock_change_mortality_and_shift,2012-02,https://events.bli.gov.tw/report/attachment_file/report/month/10102/a12010.csv
2012-02,勞工保險基金,普通事故及職業災害保險,489219873378,4892.1987,,4.19,27.925236,23234003,14318,117819,3884472,0.0025633971,2012,204653,204653,5096,5096,7549,-2452.130046,,estimated_from_stock_change_mortality_and_shift,4679,2月,https://www.blf.gov.tw/media/jq0fxnho/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-969-bc03f9791e87aad21213d9c3f06524ef.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10102/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10102/1181102020.csv,4578,4578,7030,,estimated_from_stock_change_mortality_and_shift,2012-03,https://events.bli.gov.tw/report/attachment_file/report/month/10103/a12010.csv
2012-03,勞工保險基金,普通事故及職業災害保險,497663029835,4976.6303,,3.59,15.151959,23239268,14487,117819,3884472,0.0025633971,2012,211677,211677,7108,7108,9561,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6298,3月,https://www.blf.gov.tw/media/4lzbesbq/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-968-804b4605d1e52a16fce0d3ac8036095d.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10103/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10103/1181102020.csv,5096,5096,7549,,estimated_from_stock_change_mortality_and_shift,2012-04,https://events.bli.gov.tw/report/attachment_file/report/month/10104/a12010.csv
2012-04,勞工保險基金,普通事故及職業災害保險,501749910368,5017.4991,,2.73,8.415622,23245018,12919,117819,3884472,0.0025633971,2012,220695,220695,5902,5902,8354,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5695,4月,https://www.blf.gov.tw/media/yd2cjer3/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-967-a8e1f15438637d71554556d898838308.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10104/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10104/1181102020.csv,7108,7108,9561,,estimated_from_stock_change_mortality_and_shift,2012-05,https://events.bli.gov.tw/report/attachment_file/report/month/10105/a12010.csv
2012-05,勞工保險基金,普通事故及職業災害保險,503047578953,5030.4758,,0.95,2.295181,23252392,13120,117819,3884472,0.0025633971,2012,228483,228483,5307,5307,7759,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6220,5月,https://www.blf.gov.tw/media/ozmp4ovv/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-970-7fafbbd552bbd89a1bbe56860d34b90f.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10105/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10105/1181102020.csv,5902,5902,8354,,estimated_from_stock_change_mortality_and_shift,2012-06,https://events.bli.gov.tw/report/attachment_file/report/month/10106/a12010.csv
2012-06,勞工保險基金,普通事故及職業災害保險,517837730336,5178.3773,,2.19,4.427961,23261747,11719,117819,3884472,0.0025633971,2012,235656,235656,6472,6472,8924,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5551,6月,https://www.blf.gov.tw/media/4yefbki1/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-971-451cf8bd6b576683f78670c26c4eb3b6.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10106/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10106/1181102020.csv,5307,5307,7759,,estimated_from_stock_change_mortality_and_shift,2012-07,https://events.bli.gov.tw/report/attachment_file/report/month/10107/a12010.csv
2012-07,勞工保險基金,普通事故及職業災害保險,523886193674,5238.8619,,3.51,6.092323,23268372,13576,117819,3884472,0.0025633971,2012,243976,243976,7101,7101,9553,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7669,7月,https://www.blf.gov.tw/media/fo5fxmk1/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-972-3e9a01e10876d706764779228980f99c.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10107/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10107/1181102020.csv,6472,6472,8924,,estimated_from_stock_change_mortality_and_shift,2012-08,https://events.bli.gov.tw/report/attachment_file/report/month/10108/a12010.csv
2012-08,勞工保險基金,普通事故及職業災害保險,536240485299,5362.4049,,4.6,6.978752,23276441,12726,117819,3884472,0.0025633971,2012,252904,252904,5858,5858,8310,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6903,8月,https://www.blf.gov.tw/media/0djkjyyz/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-973-6407e1c531b6c1f5e9f548c0dc473f88.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10108/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10108/1181102020.csv,7101,7101,9553,,estimated_from_stock_change_mortality_and_shift,2012-09,https://events.bli.gov.tw/report/attachment_file/report/month/10109/a12010.csv
2012-09,勞工保險基金,普通事故及職業災害保險,546865436842,5468.6544,,5.89,7.929442,23282670,11359,117819,3884472,0.0025633971,2012,260566,260566,7515,7515,9967,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7106,9月,https://www.blf.gov.tw/media/klsdkkr3/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-974-04bbc1fc1efd8259a2b19e30a6992c04.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10109/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10109/1181102020.csv,5858,5858,8310,,estimated_from_stock_change_mortality_and_shift,2012-10,https://events.bli.gov.tw/report/attachment_file/report/month/10110/a12010.csv
2012-10,勞工保險基金,普通事故及職業災害保險,534692653749,5346.9265,,4.35,5.242449,23293593,13107,117819,3884472,0.0025633971,2012,269865,269865,21697,21697,24149,-2452.130046,,estimated_from_stock_change_mortality_and_shift,15571,10月,https://www.blf.gov.tw/media/sdeemi4h/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-975-fb5c8ee2b37ec6c6e55a1d7dde90826a.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10110/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10110/1181102020.csv,7515,7515,9967,,estimated_from_stock_change_mortality_and_shift,2012-11,https://events.bli.gov.tw/report/attachment_file/report/month/10111/a12010.csv
2012-11,勞工保險基金,普通事故及職業災害保險,507799643822,5077.9964,,5.84,6.38753,23305021,12086,117819,3884472,0.0025633971,2012,293322,293322,23951,23951,26403,-2452.130046,,estimated_from_stock_change_mortality_and_shift,35208,11月,https://www.blf.gov.tw/media/ljco3zu1/1勞保基金規模-投資績效及資產配置.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10111/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10111/1181102020.csv,21697,21697,24149,,estimated_from_stock_change_mortality_and_shift,2012-12,https://events.bli.gov.tw/report/attachment_file/report/month/10112/a12010.csv
2012-12,勞工保險基金,普通事故及職業災害保險,484531774943,4845.3177,,6.25,6.25,23315822,11843,117819,3884472,0.0025633971,2012,318973,318973,37476,37476,39928,-2452.130046,,estimated_from_stock_change_mortality_and_shift,30132,12月,https://www.blf.gov.tw/media/f1af1lfw/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-977-7839258b34dc4c30f08759e65f7a107f.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10112/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10112/1181102020.csv,23951,23951,26403,,estimated_from_stock_change_mortality_and_shift,2013-01,https://events.bli.gov.tw/report/attachment_file/report/month/10201/a12010.csv
2013-01,勞工保險基金,普通事故及職業災害保險,475278352240,4752.7835,,1.54,20.12846,23324092,15352,119298,4068353,0.0024770886,2013,358111,358111,19386,19386,21838,-2452.130046,,estimated_from_stock_change_mortality_and_shift,29430,1月,https://www.blf.gov.tw/media/ud0lczgo/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-859-447e75d307a76178c9bed8e903c06ece.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10201/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10201/1181102020.csv,37476,37476,39928,,estimated_from_stock_change_mortality_and_shift,2013-02,https://events.bli.gov.tw/report/attachment_file/report/month/10202/a12010.csv
2013-02,勞工保險基金,普通事故及職業災害保險,477870530705,4778.7053,,1.78,11.166691,23328602,11838,119298,4068353,0.0024770886,2013,379062,379062,13029,13029,15481,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8744,2月,https://www.blf.gov.tw/media/seel41ed/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-860-96b5de8b4f6d998fc2a33051c9b26f44.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10202/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10202/1181102020.csv,19386,19386,21838,,estimated_from_stock_change_mortality_and_shift,2013-03,https://events.bli.gov.tw/report/attachment_file/report/month/10203/a12010.csv
2013-03,勞工保險基金,普通事故及職業災害保險,481834963513,4818.3496,,2.68,11.158695,23332705,13708,119298,4068353,0.0024770886,2013,393604,393604,18761,18761,21213,-2452.130046,,estimated_from_stock_change_mortality_and_shift,11142,3月,https://www.blf.gov.tw/media/44eny52i/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-861-11ed183ca877e5c967b991e3c3e4d3cb.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10203/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10203/1181102020.csv,13029,13029,15481,,estimated_from_stock_change_mortality_and_shift,2013-04,https://events.bli.gov.tw/report/attachment_file/report/month/10204/a12010.csv
2013-04,勞工保險基金,普通事故及職業災害保險,484203055200,4842.0306,,3.63,11.29009,23335580,13176,119298,4068353,0.0024770886,2013,413842,413842,13024,13024,15476,-2452.130046,,estimated_from_stock_change_mortality_and_shift,10838,4月,https://www.blf.gov.tw/media/eorkg4sb/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-862-879b468fc110d7db4d8f80a10b28d767.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10204/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10204/1181102020.csv,18761,18761,21213,,estimated_from_stock_change_mortality_and_shift,2013-05,https://events.bli.gov.tw/report/attachment_file/report/month/10205/a12010.csv
2013-05,勞工保險基金,普通事故及職業災害保險,485691195960,4856.912,,3.14,7.702332,23340136,12973,119298,4068353,0.0024770886,2013,428293,428293,10964,10964,13416,-2452.130046,,estimated_from_stock_change_mortality_and_shift,10906,5月,https://www.blf.gov.tw/media/p1hn0kkl/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-863-3f46d4c9497115a78d6fcc0e14519a5d.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10205/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10205/1181102020.csv,13024,13024,15476,,estimated_from_stock_change_mortality_and_shift,2013-06,https://events.bli.gov.tw/report/attachment_file/report/month/10206/a12010.csv
2013-06,勞工保險基金,普通事故及職業災害保險,482606546198,4826.0655,,1.79,3.612041,23344213,11499,119298,4068353,0.0024770886,2013,440648,440648,11942,11942,14395,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7434,6月,https://www.blf.gov.tw/media/klwcwhc5/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-864-5adea55036662eb76ba106849388a0f6.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10206/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10206/1181102020.csv,10964,10964,13416,,estimated_from_stock_change_mortality_and_shift,2013-07,https://events.bli.gov.tw/report/attachment_file/report/month/10207/a12010.csv
2013-07,勞工保險基金,普通事故及職業災害保險,491609631058,4916.0963,,3.34,5.793799,23349724,13618,119298,4068353,0.0024770886,2013,453951,453951,9503,9503,11955,-2452.130046,,estimated_from_stock_change_mortality_and_shift,10153,7月,https://www.blf.gov.tw/media/k4bpej0v/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-865-f0130da0bfc4349e90051e93931ab12d.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10207/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10207/1181102020.csv,11942,11942,14395,,estimated_from_stock_change_mortality_and_shift,2013-08,https://events.bli.gov.tw/report/attachment_file/report/month/10208/a12010.csv
2013-08,勞工保險基金,普通事故及職業災害保險,489028350563,4890.2835,,2.34,3.530454,23354061,12063,119298,4068353,0.0024770886,2013,464782,464782,7017,7017,9469,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7191,8月,https://www.blf.gov.tw/media/fqcprwfc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-866-df7f9ae4e4c2c411f573a4be617d1665.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10208/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10208/1181102020.csv,9503,9503,11955,,estimated_from_stock_change_mortality_and_shift,2013-09,https://events.bli.gov.tw/report/attachment_file/report/month/10209/a12010.csv
2013-09,勞工保險基金,普通事故及職業災害保險,500418030013,5004.1803,,3.86,5.179497,23356588,12365,119298,4068353,0.0024770886,2013,473100,473100,6794,6794,9246,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6825,9月,https://www.blf.gov.tw/media/wljbdfrq/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-867-f854ec4c280b9634183c9d5c30e4ffc8.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10209/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10209/1181102020.csv,7017,7017,9469,,estimated_from_stock_change_mortality_and_shift,2013-10,https://events.bli.gov.tw/report/attachment_file/report/month/10210/a12010.csv
2013-10,勞工保險基金,普通事故及職業災害保險,511690853472,5116.9085,,5.37,6.47812,23361147,13253,119298,4068353,0.0024770886,2013,481174,481174,7601,7601,10053,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8092,10月,https://www.blf.gov.tw/media/wbifuexc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-868-b0dcb1b6597e3b24def91e0695279c55.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10210/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10210/1181102020.csv,6794,6794,9246,,estimated_from_stock_change_mortality_and_shift,2013-11,https://events.bli.gov.tw/report/attachment_file/report/month/10211/a12010.csv
2013-11,勞工保險基金,普通事故及職業災害保險,516072941175,5160.7294,,5.32,5.81745,23367320,12218,119298,4068353,0.0024770886,2013,490035,490035,6100,6100,8552,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6445,11月,https://www.blf.gov.tw/media/slepgeau/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-869-e8a8857172854bb8d5420a06c0d3589a.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10211/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10211/1181102020.csv,7601,7601,10053,,estimated_from_stock_change_mortality_and_shift,2013-12,https://events.bli.gov.tw/report/attachment_file/report/month/10212/a12010.csv
2013-12,勞工保險基金,普通事故及職業災害保險,527988810549,5279.8881,,6.35,6.35,23373517,13845,119298,4068353,0.0024770886,2013,497373,497373,11143,11143,13595,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6646,12月,https://www.blf.gov.tw/media/20od5hde/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-870-549dfbe59d1ed946b5de172d43826025.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10212/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10212/1181102020.csv,6100,6100,8552,,estimated_from_stock_change_mortality_and_shift,2014-01,https://events.bli.gov.tw/report/attachment_file/report/month/10301/a12010.csv
2014-01,勞工保險基金,普通事故及職業災害保險,534017158951,5340.1716,,-0.7,-8.084028,23377515,13935,126385,4256064,0.0025089398,2014,509720,509720,8613,8613,11065,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7783,1月.pdf,https://www.blf.gov.tw/media/3jlglifm/1月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10301/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10301/1181102020.csv,11143,11143,13595,,estimated_from_stock_change_mortality_and_shift,2014-02,https://events.bli.gov.tw/report/attachment_file/report/month/10302/a12010.csv
2014-02,勞工保險基金,普通事故及職業災害保險,544781079465,5447.8108,544781080000,0.66,4.025918,23379129,15349,126385,4256064,0.0025089398,2014,519506,519506,6570,6570,9022,-2452.130046,,estimated_from_stock_change_mortality_and_shift,3975,2月.pdf,https://www.blf.gov.tw/media/wkkp0l2s/2月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10302/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10302/1181102020.csv,8613,8613,11065,,estimated_from_stock_change_mortality_and_shift,2014-03,https://events.bli.gov.tw/report/attachment_file/report/month/10303/a12010.csv
2014-03,勞工保險基金,普通事故及職業災害保險,555829779387,5558.2978,555829780000,1.83,7.523397,23379594,15465,126385,4256064,0.0025089398,2014,527225,527225,9569,9569,12021,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6643,3月.pdf,https://www.blf.gov.tw/media/4g0do3nl/3月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10303/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10303/1181102020.csv,6570,6570,9022,,estimated_from_stock_change_mortality_and_shift,2014-04,https://events.bli.gov.tw/report/attachment_file/report/month/10304/a12010.csv
2014-04,勞工保險基金,普通事故及職業災害保險,556905208431,5569.0521,556905210000,1.93,5.902466,23382948,14114,126385,4256064,0.0025089398,2014,537923,537923,9079,9079,11532,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7123,4月.pdf,https://www.blf.gov.tw/media/dngnlieo/4月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10304/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10304/1181102020.csv,9569,9569,12021,,estimated_from_stock_change_mortality_and_shift,2014-05,https://events.bli.gov.tw/report/attachment_file/report/month/10305/a12010.csv
2014-05,勞工保險基金,普通事故及職業災害保險,571692193375,5716.9219,571692190000,3.17,7.777532,23386883,13187,126385,4256064,0.0025089398,2014,548105,548105,7316,7316,9768,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6391,5月.pdf,https://www.blf.gov.tw/media/b2miyexk/5月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10305/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10305/1181102020.csv,9079,9079,11532,,estimated_from_stock_change_mortality_and_shift,2014-06,https://events.bli.gov.tw/report/attachment_file/report/month/10306/a12010.csv
2014-06,勞工保險基金,普通事故及職業災害保險,583124741570,5831.2474,583124740000,4.38,8.951844,23392036,12664,126385,4256064,0.0025089398,2014,556498,556498,9206,9206,11658,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5909,6月.pdf,https://www.blf.gov.tw/media/lvhfky2p/6月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10306/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10306/1181102020.csv,7316,7316,9768,,estimated_from_stock_change_mortality_and_shift,2014-07,https://events.bli.gov.tw/report/attachment_file/report/month/10307/a12010.csv
2014-07,勞工保險基金,普通事故及職業災害保險,586580887083,5865.8089,586580890000,4.6,8.014706,23398263,14090,126385,4256064,0.0025089398,2014,566760,566760,10142,10142,12594,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7519,7月.pdf,https://www.blf.gov.tw/media/b4eaomii/7月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10307/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10307/1181102020.csv,9206,9206,11658,,estimated_from_stock_change_mortality_and_shift,2014-08,https://events.bli.gov.tw/report/attachment_file/report/month/10308/a12010.csv
2014-08,勞工保險基金,普通事故及職業災害保險,597240883636,5972.4088,597240880000,5.81,8.840386,23404243,12397,126385,4256064,0.0025089398,2014,577932,577932,8098,8098,10550,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6533,8月.pdf,https://www.blf.gov.tw/media/lkkl2ylj/8月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10308/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10308/1181102020.csv,10142,10142,12594,,estimated_from_stock_change_mortality_and_shift,2014-09,https://events.bli.gov.tw/report/attachment_file/report/month/10309/a12010.csv
2014-09,勞工保險基金,普通事故及職業災害保險,596371088990,5963.7109,596371090000,3.78,5.071489,23410280,13421,126385,4256064,0.0025089398,2014,587032,587032,8979,8979,11431,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6412,9月.pdf,https://www.blf.gov.tw/media/znsazudv/9月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10309/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10309/1181102020.csv,8098,8098,10550,,estimated_from_stock_change_mortality_and_shift,2014-10,https://events.bli.gov.tw/report/attachment_file/report/month/10310/a12010.csv
2014-10,勞工保險基金,普通事故及職業災害保險,603730638276,6037.3064,603730640000,4.6,5.545087,23417116,13236,126385,4256064,0.0025089398,2014,596990,596990,8876,8876,11328,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6813,10月.pdf,https://www.blf.gov.tw/media/x0rpg5pn/10月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10310/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10310/1181102020.csv,8979,8979,11431,,estimated_from_stock_change_mortality_and_shift,2014-11,https://events.bli.gov.tw/report/attachment_file/report/month/10311/a12010.csv
2014-11,勞工保險基金,普通事故及職業災害保險,616335105893,6163.3511,616335110000,5.81,6.354634,23424615,11462,126385,4256064,0.0025089398,2014,606820,606820,7210,7210,9662,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5384,11月.pdf,https://www.blf.gov.tw/media/n0vg1rzk/11月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10311/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10311/1181102020.csv,8876,8876,11328,,estimated_from_stock_change_mortality_and_shift,2014-12,https://events.bli.gov.tw/report/attachment_file/report/month/10312/a12010.csv
